phrase;pinyin;meaning;count;tokenization
他星期一总是在家。;tā xīngqīyī zǒngshì zàijiā。;He's always at home on Mondays.;8;他 星期一 总是 在家 。
我不认为他是对的。;wǒ bù rènwéi tā shì duì de。;I don't think that he's right.;8;我 不 认为 他 是 对 的 。
我不认为他是对的。;wǒ bù rènwéi tā shì duì de。;I don't think he is right.;8;我 不 认为 他 是 对 的 。
等一下。我去叫吉米。;děng yīxià。 wǒ qù jiào jímǐ。;Hang on a minute. I'll call Jimmy.;8;等 一下 。 我 去 叫 吉米 。
我上周看到了爷爷。;wǒ shàngzhōu kàndào le yéyé。;I saw grandfather last week.;8;我 上周 看到 了 爷爷 。
他在意外中失明了。;tā zài yìwài zhōng shīmíng le。;He lost his eyesight in the accident.;8;他 在 意外 中 失明 了 。
他不是很擅长数学。;tā búshì hěn shàncháng shùxué。;He is not very good at mathematics.;8;他 不是 很 擅长 数学 。
给我一些纸来写字。;gěi wǒ yīxiē zhǐlái xiězì。;Give me some paper to write on.;8;给 我 一些 纸来 写字 。
有一天我要去非洲。;yǒu yītiān wǒyào qù fēizhōu。;I want to go to Africa someday.;8;有 一天 我要 去 非洲 。
两年前我住在筱山。;liǎngnián qián wǒ zhù zài xiǎoshān。;I lived in Sasayama two years ago.;8;两年 前 我 住 在 筱山 。
他假装是一位律师。;tā jiǎzhuāng shì yīwèi lǜshī。;He pretended that he was a lawyer.;8;他 假装 是 一位 律师 。
我三年前住在日本。;wǒ sānnián qiánzhù zài rìběn。;I lived in Japan three years ago.;8;我 三年 前住 在 日本 。
你住在筱山多久了？;nǐ zhù zài xiǎoshān duōjiǔ le？;How long have you lived in Sasayama?;8;你 住 在 筱山 多久 了 ？
我看见他游过了河。;wǒ kànjiàn tāyóuguò le hé。;I saw him swim across the river.;8;我 看见 他游过 了 河 。
他似乎不是美国人。;tā sìhū búshì měiguó rén。;He doesn't seem to be an American.;8;他 似乎 不是 美国 人 。
他是我部门的主管。;tā shì wǒ bùmén de zhǔguǎn。;He is the chief of my department.;8;他 是 我 部门 的 主管 。
你今晚想吃寿司吗？;nǐ jīnwǎn xiǎng chī shòusī ma？;Do you want to have sushi tonight?;8;你 今晚 想 吃 寿司 吗 ？
昨天他带我去公园。;zuótiān tā dàiwǒqù gōngyuán。;He took me to the park yesterday.;8;昨天 他 带我去 公园 。
他住在伦敦市中心。;tā zhù zài lúndūn shìzhōngxīn。;He lived in the center of London.;8;他 住 在 伦敦 市中心 。
他这个人很难相处。;tā zhège rén hěn nán xiāngchǔ。;He is difficult to get along with.;8;他 这个 人 很 难 相处 。
他这个人很难相处。;tā zhège rén hěn nán xiāngchǔ。;He is hard to get along with.;8;他 这个 人 很 难 相处 。
我今晚没地方睡觉。;wǒ jīnwǎn méi dìfāng shuìjiào。;I have no place to sleep tonight.;8;我 今晚 没 地方 睡觉 。
我今晚没地方睡觉。;wǒ jīnwǎn méi dìfāng shuìjiào。;I've nowhere to sleep tonight.;8;我 今晚 没 地方 睡觉 。
他在日本也很有名。;tā zài rìběn yě hěn yǒumíng。;He is also very famous in Japan.;8;他 在 日本 也 很 有名 。
这个小孩不知好歹。;zhège xiǎohái bùzhīhǎodǎi。;This child don't know what's coming for him.;8;这个 小孩 不知好歹 。
他愿意为别人工作。;tā yuànyì wèi biérén gōngzuò。;He was willing to work for others.;8;他 愿意 为 别人 工作 。
我一直走到火车站。;wǒ yìzhí zǒu dào huǒchēzhàn。;I walked as far as the station.;8;我 一直 走 到 火车站 。
我明年要去夏威夷。;wǒ míngnián yào qù xiàwēiyí。;I am going to Hawaii next year.;8;我 明年 要 去 夏威夷 。
他搭飞机到纽约了。;tā dā fēijī dào niǔyuē le。;He went to New York by airplane.;8;他 搭 飞机 到 纽约 了 。
我知道她一直很忙。;wǒ zhīdào tā yìzhí hěn máng。;I know that she has been busy.;8;我 知道 她 一直 很 忙 。
他有很好的幽默感。;tā yǒu hěn hǎo de yōumògǎn。;He has a great sense of humour.;8;他 有 很 好 的 幽默感 。
法国在英国的南边。;fǎguó zài yīngguó de nánbiān。;France is to the south of England.;8;法国 在 英国 的 南边 。
他有强烈的责任感。;tā yǒu qiángliè de zérèngǎn。;He has a strong sense of responsibility.;8;他 有 强烈 的 责任感 。
我不喜欢他说的话。;wǒ bù xǐhuān tā shuō dehuà。;I don't like what he said.;8;我 不 喜欢 他 说 的话 。
我不喜欢他说的话。;wǒ bù xǐhuān tā shuō dehuà。;I don't like the way he speaks.;8;我 不 喜欢 他 说 的话 。
我打算把他介绍给Beatrice。;wǒ dǎsuàn bǎ tā jièshào gěi Beatrice。;I planned to introduce him to Beatrice.;8;我 打算 把 他 介绍 给 Beatrice 。
他至少有一千本书。;tā zhìshǎo yǒu yīqiān běnshū。;He has at least one thousand books.;8;他 至少 有 一千 本书 。
我觉得她知道真相。;wǒ juéde tā zhīdào zhēnxiàng。;I think that she knows the truth.;8;我 觉得 她 知道 真相 。
我身上没有很多钱。;wǒ shēnshàng méiyǒu hěnduō qián。;I don't have much money on me.;8;我 身上 没有 很多 钱 。
他星期一去了纽约。;tā xīngqīyī qù le niǔyuē。;He went to New York on Monday.;8;他 星期一 去 了 纽约 。
我准时到达了车站。;wǒ zhǔnshídàodá le chēzhàn。;I arrived at the station on time.;8;我 准时到达 了 车站 。
你经常早餐喝茶吗？;nǐ jīngcháng zǎocān hēchá ma？;Do you usually have tea for breakfast?;8;你 经常 早餐 喝茶 吗 ？
让我们快点做完吧。;ràng wǒmen kuàidiǎn zuò wán ba。;Let's finish up in a hurry.;8;让 我们 快点 做 完 吧 。
他要求我讲慢一点。;tā yāoqiú wǒ jiǎngmàn yìdiǎn。;He asked me to speak more slowly.;8;他 要求 我 讲慢 一点 。
我不介意等一会儿。;wǒ bùjièyì děng yīhuìer。;I don't mind waiting for a while.;8;我 不介意 等 一会儿 。
我怕我可能迟到了。;wǒpà wǒ kěnéng chídào le。;I was afraid I might be late.;8;我怕 我 可能 迟到 了 。
他跑得比他哥哥快。;tā pǎo dé bǐ tā gēgē kuài。;He ran faster than his brother did.;8;他 跑 得 比 他 哥哥 快 。
我看到了五个男人。;wǒ kàndào le wǔgè nánrén。;I saw five men.;8;我 看到 了 五个 男人 。
我不时地觉得难过。;wǒ bùshí dì juéde nánguò。;I feel sad every now and then.;8;我 不时 地 觉得 难过 。
伦敦人把捷运叫做「The Tube」;lúndūn rén bǎ jiéyùn jiàozuò「 The  Tube」;"Londoners call the subway ""The Tube.""";8;伦敦 人 把 捷运 叫做 「 The   Tube 」
我的生日就快到了。;wǒ de shēngrì jiù kuài dào le。;It's my birthday soon.;8;我 的 生日 就 快 到 了 。
他在神户住了三年。;tā zài shénhù zhù le sānnián。;He has lived in Kobe for three years.;8;他 在 神户 住 了 三年 。
那超出了我的理解。;nà chāochū le wǒ de lǐjiě。;That was beyond my comprehension.;8;那 超出 了 我 的 理解 。
我们不是她的亲戚。;wǒmen búshì tā de qīnqī。;We are not her relatives.;8;我们 不是 她 的 亲戚 。
我们身处核能时代。;wǒmen shēnchù hénéng shídài。;We are in the era of atomic energy.;8;我们 身处 核能 时代 。
我们身处核能时代。;wǒmen shēnchù hénéng shídài。;We are in the age of nuclear energy.;8;我们 身处 核能 时代 。
没人管束或开导他。;méi rén guǎnshù huò kāidǎo tā。;No one can control him.;8;没 人 管束 或 开导 他 。
我的父母坐在树下。;wǒ de fùmǔ zuòzài shù xià。;My parents were sitting under a tree.;8;我 的 父母 坐在 树 下 。
通过实验来证明它。;tōngguò shíyàn lái zhèngmíng tā。;Prove it by experiment.;8;通过 实验 来 证明 它 。
他伸长了他的右手。;tā shēncháng le tā de yòushǒu。;He extended his right arm.;8;他 伸长 了 他 的 右手 。
他面临著许多困难。;tā miànlín zhù xǔduō kùnnán。;He is confronted by many difficulties.;8;他 面临 著 许多 困难 。
他面临著许多困难。;tā miànlín zhù xǔduō kùnnán。;He is facing many difficulties.;8;他 面临 著 许多 困难 。
他常常载我去兜风。;tā chángcháng zài wǒ qù dōufēng。;He often takes me for a drive.;8;他 常常 载 我 去 兜风 。
我在1945年出生于广岛。;wǒ zài 1945 niánchū shēngyú guǎngdǎo。;I was born in Hiroshima in 1945.;8;我 在 1945 年出 生于 广岛 。
我几乎被车撞到了。;wǒ jīhū bèichēzhuàng dào le。;I was almost hit by a car.;8;我 几乎 被车撞 到 了 。
他可能搭错火车了。;tā kěnéng dācuò huǒchē le。;He may have taken the wrong train.;8;他 可能 搭错 火车 了 。
我在深夜遇见了她。;wǒ zài shēnyè yùjiàn le tā。;I met her late in the evening.;8;我 在 深夜 遇见 了 她 。
我会在七点钟回来。;wǒhuì zài qīdiǎnzhōng huílái。;I'll be back at seven o'clock.;8;我会 在 七点钟 回来 。
他画了一幅狗的画。;tā huà le yīfú gǒu de huà。;He painted a picture of a dog.;8;他 画 了 一幅 狗 的 画 。
你会说克林贡语吗？;nǐhuì shuōkèlín gòngyǔ ma？;Do you speak Klingon?;8;你会 说克林 贡语 吗 ？
你会说克林贡语吗？;nǐhuì shuōkèlín gòngyǔ ma？;Can you speak Klingon?;8;你会 说克林 贡语 吗 ？
她假设他是无辜的。;tā jiǎshè tā shì wúgū de。;She presumes him to be innocent.;8;她 假设 他 是 无辜 的 。
这只动物比那只大。;zhè zhǐ dòngwù bǐ nà zhǐ dà。;This animal is bigger than that one.;8;这 只 动物 比 那 只 大 。
那时婴儿正在哭吗？;nàshí yīngér zhèngzài kū ma？;Was the baby crying then?;8;那时 婴儿 正在 哭 吗 ？
我不需要她的帮助。;wǒ bù xūyào tā de bāngzhù。;I can dispense with her help.;8;我 不 需要 她 的 帮助 。
那些图画是他画的。;nàxiē túhuà shì tā huà de。;Those pictures were painted by him.;8;那些 图画 是 他 画 的 。
请把那些椅子放好。;qǐng bǎ nàxiē yǐzi fàng hǎo。;Please put those chairs away.;8;请 把 那些 椅子 放 好 。
坐而言不如起而行。;zuò éryán bùrú qǐérxíng。;Actions speak louder than words.;8;坐 而言 不如 起而行 。
行动比语言更响亮。;xíngdòng bǐ yǔyán gèng xiǎngliàng。;Actions speak louder than words.;8;行动 比 语言 更 响亮 。
我星期日总是在家。;wǒ xīngqīrì zǒngshì zàijiā。;I am always at home on Sundays.;8;我 星期日 总是 在家 。
他要抚养一大家人。;tā yào fǔyǎng yī dàjiā rén。;He has a large family to support.;8;他 要 抚养 一 大家 人 。
他有一大家子要养。;tā yǒu yīdàjiāzi yàoyǎng。;He has a large family to support.;8;他 有 一大家子 要养 。
他在那里待了几天。;tā zài nàlǐ dài le jǐtiān。;He stayed there a couple of days.;8;他 在 那里 待 了 几天 。
我今天必须交报告。;wǒ jīntiān bìxū jiāo bàogào。;I must hand in the report today.;8;我 今天 必须 交 报告 。
他不肯听我的劝告。;tā bùkěn tīng wǒ de quàngào。;He wouldn't listen to my advice.;8;他 不肯 听 我 的 劝告 。
他不肯听我的劝告。;tā bùkěn tīng wǒ de quàngào。;He would not listen to my advice.;8;他 不肯 听 我 的 劝告 。
我累了，所以我没去。;wǒlèi le， suǒyǐ wǒ méi qù。;I was tired, so I didn't go.;8;我累 了 ， 所以 我 没 去 。
他经常在晚上熬夜。;tā jīngcháng zài wǎnshàng áoyè。;He often stays up late at night.;8;他 经常 在 晚上 熬夜 。
他一年来东京一次。;tā yīnián lái dōngjīng yīcì。;He comes to Tokyo once a year.;8;他 一年 来 东京 一次 。
他及时赶到了会议。;tā jíshí gǎndào le huìyì。;He arrived in time for the meeting.;8;他 及时 赶到 了 会议 。
他把手插进口袋里。;tā bǎshǒu chājìn kǒudài lǐ。;He put his hands in his pockets.;8;他 把手 插进 口袋 里 。
他在下一站下车了。;tā zài xià yīzhàn xiàchē le。;He got off at the next station.;8;他 在 下 一站 下车 了 。
他认为他是个天才。;tā rènwéi tā shì gè tiāncái。;He thought that he was a genius.;8;他 认为 他 是 个 天才 。
他有很多外国邮票。;tā yǒu hěnduō wàiguó yóupiào。;He has a lot of foreign stamps.;8;他 有 很多 外国 邮票 。
你多久去欧洲一次？;nǐ duōjiǔ qù ōuzhōu yīcì？;How often have you been to Europe?;8;你 多久 去 欧洲 一次 ？
我问了他要去哪里。;wǒ wèn le tā yào qù nǎlǐ。;I asked him where he was going.;8;我 问 了 他 要 去 哪里 。
我明年会住在筱山。;wǒ míngnián huìzhù zài xiǎoshān。;I will live in Sasayama next year.;8;我 明年 会住 在 筱山 。
他周日晚上不工作。;tā zhōurì wǎnshàng bù gōngzuò。;He did not work on Sunday night.;8;他 周日 晚上 不 工作 。
我对他感到厌烦了。;wǒ duì tā gǎndào yànfán le。;I am sick and tired of him.;8;我 对 他 感到 厌烦 了 。
他说很可能会下雨。;tā shuō hěn kěnéng huì xiàyǔ。;He observed that we should probably have rain coming.;8;他 说 很 可能 会 下雨 。
他说很可能会下雨。;tā shuō hěn kěnéng huì xiàyǔ。;He said that it would probably rain.;8;他 说 很 可能 会 下雨 。
你怎么认识玛丽的？;nǐ zěnme rènshí mǎlì de？;How did you get to know Mary?;8;你 怎么 认识 玛丽 的 ？
他不胜任这份工作。;tā bùshèngrèn zhèfèn gōngzuò。;He is not qualified for the job.;8;他 不胜任 这份 工作 。
我无法再做下去了。;wǒ wúfǎ zài zuò xiàqù le。;I can't do any more than this.;8;我 无法 再 做 下去 了 。
我听说你擅长烹饪。;wǒ tīngshuō nǐ shàncháng pēngrèn。;I hear you are good at cooking.;8;我 听说 你 擅长 烹饪 。
我当老师已经15年了。;wǒ dāng lǎoshī yǐjīng 15 nián le。;I have been a teacher for 15 years.;8;我 当 老师 已经 15 年 了 。
我不喜欢住在乡下。;wǒ bù xǐhuān zhù zài xiāngxià。;I don't like living in the country.;8;我 不 喜欢 住 在 乡下 。
我明天会付钱给你。;wǒ míngtiān huì fùqián gěi nǐ。;I will give you the money tomorrow.;8;我 明天 会 付钱 给 你 。
我明天会付钱给你。;wǒ míngtiān huì fùqián gěi nǐ。;I will pay you the money tomorrow.;8;我 明天 会 付钱 给 你 。
我明天会付钱给你。;wǒ míngtiān huì fùqián gěi nǐ。;I'll pay you the money tomorrow.;8;我 明天 会 付钱 给 你 。
他喜欢为家人做饭。;tā xǐhuān wèi jiārén zuòfàn。;He likes to cook for his family.;8;他 喜欢 为 家人 做饭 。
他喜欢为家人做饭。;tā xǐhuān wèi jiārén zuòfàn。;He likes cooking for his family.;8;他 喜欢 为 家人 做饭 。
他非常怕他的母亲。;tā fēicháng pà tā de mǔqīn。;He is very afraid of his mother.;8;他 非常 怕 他 的 母亲 。
他保守著这个秘密。;tā bǎoshǒu zhù zhège mìmì。;He had kept the secret to himself.;8;他 保守 著 这个 秘密 。
这个男人吃了面包。;zhège nánrén chī le miànbāo。;The man ate bread.;8;这个 男人 吃 了 面包 。
这个男人吃了面包。;zhège nánrén chī le miànbāo。;The man ate the bread.;8;这个 男人 吃 了 面包 。
我爸爸周日上教堂。;wǒ bàbà zhōurì shàng jiàotáng。;My father goes to church on Sunday.;8;我 爸爸 周日 上 教堂 。
她往往会上学迟到。;tā wǎngwǎng huì shàngxué chídào。;She tends to be late for school.;8;她 往往 会 上学 迟到 。
凯特整天听收音机。;kǎitè zhěngtiān tīng shōuyīnjī。;Kate listened to the radio all day.;8;凯特 整天 听 收音机 。
珍年纪跟我一样大。;zhēn niánjì gēn wǒ yīyàng dà。;Jane is as old as I am.;8;珍 年纪 跟 我 一样 大 。
